lat,lon,date,value
34.41919191919192,-122.9090909090909,2023-04-30,2.0
34.41919191919192,-122.9090909090909,2023-05-07,8.72
34.41919191919192,-122.9090909090909,2023-05-14,8.45
34.41919191919192,-122.9090909090909,2023-05-21,4.82
34.41919191919192,-122.9090909090909,2023-05-28,0.42
34.41919191919192,-122.9090909090909,2023-06-04,7.46
34.41919191919192,-122.9090909090909,2023-06-11,3.68
34.41919191919192,-122.9090909090909,2023-06-18,9.53
34.41919191919192,-122.9090909090909,2023-06-25,4.78
34.41919191919192,-122.9090909090909,2023-07-02,5.76
34.41919191919192,-122.9090909090909,2023-07-09,6.17
34.41919191919192,-122.9090909090909,2023-07-16,4.14
34.41919191919192,-122.9090909090909,2023-07-23,1.83
34.41919191919192,-122.9090909090909,2023-07-30,6.23
34.41919191919192,-122.9090909090909,2023-08-06,4.75
34.41919191919192,-122.9090909090909,2023-08-13,8.92
34.41919191919192,-122.9090909090909,2023-08-20,7.18
34.41919191919192,-122.9090909090909,2023-08-27,8.31
34.41919191919192,-122.9090909090909,2023-09-03,3.61
34.41919191919192,-122.9090909090909,2023-09-10,6.74
34.41919191919192,-122.9090909090909,2023-09-17,6.97
34.41919191919192,-122.9090909090909,2023-09-24,4.49
34.41919191919192,-122.9090909090909,2023-10-01,5.06
34.41919191919192,-122.9090909090909,2023-10-08,2.5
34.41919191919192,-122.9090909090909,2023-10-15,6.13
34.41919191919192,-122.9090909090909,2023-10-22,0.82
34.41919191919192,-122.9090909090909,2023-10-29,4.19
34.41919191919192,-122.9090909090909,2023-11-05,5.97
34.41919191919192,-122.9090909090909,2023-11-12,2.32
34.41919191919192,-122.9090909090909,2023-11-19,6.22
34.41919191919192,-122.9090909090909,2023-11-26,9.47
34.41919191919192,-122.9090909090909,2023-12-03,6.9
34.41919191919192,-122.9090909090909,2023-12-10,5.22
34.41919191919192,-122.9090909090909,2023-12-17,0.24
34.41919191919192,-122.9090909090909,2023-12-24,1.93
34.41919191919192,-122.9090909090909,2023-12-31,8.58
34.41919191919192,-122.37878787878788,2023-01-01,0.32
34.41919191919192,-122.37878787878788,2023-01-08,7.54
34.41919191919192,-122.37878787878788,2023-01-15,1.05
34.41919191919192,-122.37878787878788,2023-01-22,4.43
34.41919191919192,-122.37878787878788,2023-01-29,6.07
34.41919191919192,-122.37878787878788,2023-02-05,5.12
34.41919191919192,-122.37878787878788,2023-02-12,8.41
34.41919191919192,-122.37878787878788,2023-02-19,1.55
34.41919191919192,-122.37878787878788,2023-02-26,4.48
34.41919191919192,-122.37878787878788,2023-03-05,8.97
34.41919191919192,-122.37878787878788,2023-03-12,9.47
34.41919191919192,-122.37878787878788,2023-03-19,0.78
34.41919191919192,-122.37878787878788,2023-03-26,6.96
34.41919191919192,-122.37878787878788,2023-04-02,0.81
34.41919191919192,-122.37878787878788,2023-04-09,1.99
34.41919191919192,-122.37878787878788,2023-04-16,0.96
34.41919191919192,-122.37878787878788,2023-04-23,5.04
34.41919191919192,-122.37878787878788,2023-04-30,1.18
34.41919191919192,-122.37878787878788,2023-05-07,5.56
34.41919191919192,-122.37878787878788,2023-05-14,1.18
34.41919191919192,-122.37878787878788,2023-05-21,0.23
34.41919191919192,-122.37878787878788,2023-05-28,8.32
34.41919191919192,-122.37878787878788,2023-06-04,3.69
34.41919191919192,-122.37878787878788,2023-06-11,7.57
34.41919191919192,-122.37878787878788,2023-06-18,2.93
34.41919191919192,-122.37878787878788,2023-06-25,5.27
34.41919191919192,-122.37878787878788,2023-07-02,0.73
34.41919191919192,-122.37878787878788,2023-07-09,0.91
34.41919191919192,-122.37878787878788,2023-07-16,7.04
34.41919191919192,-122.37878787878788,2023-07-23,2.22
34.41919191919192,-122.37878787878788,2023-07-30,3.36
34.41919191919192,-122.37878787878788,2023-08-06,2.01
34.41919191919192,-122.37878787878788,2023-08-13,0.19
34.41919191919192,-122.37878787878788,2023-08-20,7.64
34.41919191919192,-122.37878787878788,2023-08-27,9.83
34.41919191919192,-122.37878787878788,2023-09-03,9.15
34.41919191919192,-122.37878787878788,2023-09-10,8.44
34.41919191919192,-122.37878787878788,2023-09-17,9.32
34.41919191919192,-122.37878787878788,2023-09-24,1.61
34.41919191919192,-122.37878787878788,2023-10-01,3.62
34.41919191919192,-122.37878787878788,2023-10-08,3.76
34.41919191919192,-122.37878787878788,2023-10-15,9.0
34.41919191919192,-122.37878787878788,2023-10-22,3.98
34.41919191919192,-122.37878787878788,2023-10-29,6.69
34.41919191919192,-122.37878787878788,2023-11-05,1.39
34.41919191919192,-122.37878787878788,2023-11-12,1.12
34.41919191919192,-122.37878787878788,2023-11-19,5.56
34.41919191919192,-122.37878787878788,2023-11-26,0.28
34.41919191919192,-122.37878787878788,2023-12-03,7.78
34.41919191919192,-122.37878787878788,2023-12-10,0.69
34.41919191919192,-122.37878787878788,2023-12-17,0.89
34.41919191919192,-122.37878787878788,2023-12-24,3.23
34.41919191919192,-122.37878787878788,2023-12-31,4.33
34.41919191919192,-121.84848484848484,2023-01-01,0.11
34.41919191919192,-121.84848484848484,2023-01-08,2.95
34.41919191919192,-121.84848484848484,2023-01-15,7.64
34.41919191919192,-121.84848484848484,2023-01-22,6.88
34.41919191919192,-121.84848484848484,2023-01-29,5.66
34.41919191919192,-121.84848484848484,2023-02-05,1.88
34.41919191919192,-121.84848484848484,2023-02-12,7.61
34.41919191919192,-121.84848484848484,2023-02-19,4.92
34.41919191919192,-121.84848484848484,2023-02-26,3.66
34.41919191919192,-121.84848484848484,2023-03-05,0.43
34.41919191919192,-121.84848484848484,2023-03-12,6.03
34.41919191919192,-121.84848484848484,2023-03-19,7.64
34.41919191919192,-121.84848484848484,2023-03-26,9.8
34.41919191919192,-121.84848484848484,2023-04-02,0.48
34.41919191919192,-121.84848484848484,2023-04-09,3.21
34.41919191919192,-121.84848484848484,2023-04-16,8.05
34.41919191919192,-121.84848484848484,2023-04-23,3.54
34.41919191919192,-121.84848484848484,2023-04-30,5.97
34.41919191919192,-121.84848484848484,2023-05-07,4.08
34.41919191919192,-121.84848484848484,2023-05-14,8.76
34.41919191919192,-121.84848484848484,2023-05-21,4.12
34.41919191919192,-121.84848484848484,2023-05-28,0.1
34.41919191919192,-121.84848484848484,2023-06-04,5.54
34.41919191919192,-121.84848484848484,2023-06-11,2.65
34.41919191919192,-121.84848484848484,2023-06-18,0.77
34.41919191919192,-121.84848484848484,2023-06-25,1.84
34.41919191919192,-121.84848484848484,2023-07-02,2.71
34.41919191919192,-121.84848484848484,2023-07-09,2.83
34.41919191919192,-121.84848484848484,2023-07-16,8.48
34.41919191919192,-121.84848484848484,2023-07-23,6.07
34.41919191919192,-121.84848484848484,2023-07-30,4.51
34.41919191919192,-121.84848484848484,2023-08-06,6.18
34.41919191919192,-121.84848484848484,2023-08-13,4.46
34.41919191919192,-121.84848484848484,2023-08-20,1.58
34.41919191919192,-121.84848484848484,2023-08-27,1.26
34.41919191919192,-121.84848484848484,2023-09-03,5.56
34.41919191919192,-121.84848484848484,2023-09-10,6.48
34.41919191919192,-121.84848484848484,2023-09-17,8.61
34.41919191919192,-121.84848484848484,2023-09-24,3.7
34.41919191919192,-121.84848484848484,2023-10-01,0.17
34.41919191919192,-121.84848484848484,2023-10-08,5.99
34.41919191919192,-121.84848484848484,2023-10-15,7.37
34.41919191919192,-121.84848484848484,2023-10-22,2.59
34.41919191919192,-121.84848484848484,2023-10-29,7.96
34.41919191919192,-121.84848484848484,2023-11-05,2.17
34.41919191919192,-121.84848484848484,2023-11-12,4.7
34.41919191919192,-121.84848484848484,2023-11-19,5.25
34.41919191919192,-121.84848484848484,2023-11-26,4.78
34.41919191919192,-121.84848484848484,2023-12-03,8.95
34.41919191919192,-121.84848484848484,2023-12-10,0.07
34.41919191919192,-121.84848484848484,2023-12-17,9.17
34.41919191919192,-121.84848484848484,2023-12-24,7.4
34.41919191919192,-121.84848484848484,2023-12-31,6.03
34.41919191919192,-121.31818181818181,2023-01-01,3.09
34.41919191919192,-121.31818181818181,2023-01-08,9.89
34.41919191919192,-121.31818181818181,2023-01-15,1.4
34.41919191919192,-121.31818181818181,2023-01-22,8.11
34.41919191919192,-121.31818181818181,2023-01-29,4.01
34.41919191919192,-121.31818181818181,2023-02-05,7.58
34.41919191919192,-121.31818181818181,2023-02-12,2.79
34.41919191919192,-121.31818181818181,2023-02-19,0.19
34.41919191919192,-121.31818181818181,2023-02-26,7.57
34.41919191919192,-121.31818181818181,2023-03-05,1.81
34.41919191919192,-121.31818181818181,2023-03-12,8.89
34.41919191919192,-121.31818181818181,2023-03-19,8.21
34.41919191919192,-121.31818181818181,2023-03-26,7.73
34.41919191919192,-121.31818181818181,2023-04-02,9.96
34.41919191919192,-121.31818181818181,2023-04-09,3.45
34.41919191919192,-121.31818181818181,2023-04-16,7.32
34.41919191919192,-121.31818181818181,2023-04-23,6.88
34.41919191919192,-121.31818181818181,2023-04-30,8.45
34.41919191919192,-121.31818181818181,2023-05-07,7.73
34.41919191919192,-121.31818181818181,2023-05-14,9.89
34.41919191919192,-121.31818181818181,2023-05-21,8.71
34.41919191919192,-121.31818181818181,2023-05-28,0.53
34.41919191919192,-121.31818181818181,2023-06-04,1.96
34.41919191919192,-121.31818181818181,2023-06-11,0.42
34.41919191919192,-121.31818181818181,2023-06-18,6.07
34.41919191919192,-121.31818181818181,2023-06-25,8.47
34.41919191919192,-121.31818181818181,2023-07-02,5.06
34.41919191919192,-121.31818181818181,2023-07-09,8.96
34.41919191919192,-121.31818181818181,2023-07-16,2.33
34.41919191919192,-121.31818181818181,2023-07-23,9.92
34.41919191919192,-121.31818181818181,2023-07-30,0.94
34.41919191919192,-121.31818181818181,2023-08-06,0.14
34.41919191919192,-121.31818181818181,2023-08-13,3.86
34.41919191919192,-121.31818181818181,2023-08-20,7.28
34.41919191919192,-121.31818181818181,2023-08-27,1.26
34.41919191919192,-121.31818181818181,2023-09-03,8.07
34.41919191919192,-121.31818181818181,2023-09-10,5.59
34.41919191919192,-121.31818181818181,2023-09-17,4.55
34.41919191919192,-121.31818181818181,2023-09-24,7.77
34.41919191919192,-121.31818181818181,2023-10-01,8.07
34.41919191919192,-121.31818181818181,2023-10-08,2.55
34.41919191919192,-121.31818181818181,2023-10-15,6.62
34.41919191919192,-121.31818181818181,2023-10-22,4.12
34.41919191919192,-121.31818181818181,2023-10-29,4.63
34.41919191919192,-121.31818181818181,2023-11-05,1.97
34.41919191919192,-121.31818181818181,2023-11-12,0.34
34.41919191919192,-121.31818181818181,2023-11-19,3.44
34.41919191919192,-121.31818181818181,2023-11-26,2.72
34.41919191919192,-121.31818181818181,2023-12-03,8.29
34.41919191919192,-121.31818181818181,2023-12-10,8.9
34.41919191919192,-121.31818181818181,2023-12-17,5.68
34.41919191919192,-121.31818181818181,2023-12-24,0.16
34.41919191919192,-121.31818181818181,2023-12-31,3.15
34.41919191919192,-120.78787878787878,2023-01-01,1.62
34.41919191919192,-120.78787878787878,2023-01-08,4.45
34.41919191919192,-120.78787878787878,2023-01-15,8.49
34.41919191919192,-120.78787878787878,2023-01-22,1.52
34.41919191919192,-120.78787878787878,2023-01-29,9.0
34.41919191919192,-120.78787878787878,2023-02-05,8.65
34.41919191919192,-120.78787878787878,2023-02-12,6.48
34.41919191919192,-120.78787878787878,2023-02-19,6.22
34.41919191919192,-120.78787878787878,2023-02-26,9.08
34.41919191919192,-120.78787878787878,2023-03-05,8.92
34.41919191919192,-120.78787878787878,2023-03-12,5.17
34.41919191919192,-120.78787878787878,2023-03-19,2.56
34.41919191919192,-120.78787878787878,2023-03-26,1.52
34.41919191919192,-120.78787878787878,2023-04-02,4.64
34.41919191919192,-120.78787878787878,2023-04-09,5.47
34.41919191919192,-120.78787878787878,2023-04-16,5.97
34.41919191919192,-120.78787878787878,2023-04-23,5.76
34.41919191919192,-120.78787878787878,2023-04-30,1.54
34.41919191919192,-120.78787878787878,2023-05-07,8.91
34.41919191919192,-120.78787878787878,2023-05-14,4.23
34.41919191919192,-120.78787878787878,2023-05-21,2.6
34.41919191919192,-120.78787878787878,2023-05-28,6.06
34.41919191919192,-120.78787878787878,2023-06-04,2.38
34.41919191919192,-120.78787878787878,2023-06-11,6.13
34.41919191919192,-120.78787878787878,2023-06-18,3.02
34.41919191919192,-120.78787878787878,2023-06-25,5.98
34.41919191919192,-120.78787878787878,2023-07-02,3.8
34.41919191919192,-120.78787878787878,2023-07-09,4.76
34.41919191919192,-120.78787878787878,2023-07-16,8.88
34.41919191919192,-120.78787878787878,2023-07-23,7.91
34.41919191919192,-120.78787878787878,2023-07-30,1.05
34.41919191919192,-120.78787878787878,2023-08-06,6.21
34.41919191919192,-120.78787878787878,2023-08-13,4.35
34.41919191919192,-120.78787878787878,2023-08-20,8.94
34.41919191919192,-120.78787878787878,2023-08-27,7.48
34.41919191919192,-120.78787878787878,2023-09-03,8.6
34.41919191919192,-120.78787878787878,2023-09-10,5.11
34.41919191919192,-120.78787878787878,2023-09-17,9.6
34.41919191919192,-120.78787878787878,2023-09-24,1.14
34.41919191919192,-120.78787878787878,2023-10-01,2.95
34.41919191919192,-120.78787878787878,2023-10-08,2.32
34.41919191919192,-120.78787878787878,2023-10-15,9.46
34.41919191919192,-120.78787878787878,2023-10-22,4.93
34.41919191919192,-120.78787878787878,2023-10-29,7.93
34.41919191919192,-120.78787878787878,2023-11-05,8.5
34.41919191919192,-120.78787878787878,2023-11-12,8.11
34.41919191919192,-120.78787878787878,2023-11-19,0.88
34.41919191919192,-120.78787878787878,2023-11-26,5.56
34.41919191919192,-120.78787878787878,2023-12-03,7.24
34.41919191919192,-120.78787878787878,2023-12-10,9.02
34.41919191919192,-120.78787878787878,2023-12-17,0.19
34.41919191919192,-120.78787878787878,2023-12-24,3.77
34.41919191919192,-120.78787878787878,2023-12-31,3.71
34.41919191919192,-120.25757575757575,2023-01-01,2.53
34.41919191919192,-120.25757575757575,2023-01-08,3.57
34.41919191919192,-120.25757575757575,2023-01-15,1.93
34.41919191919192,-120.25757575757575,2023-01-22,3.16
34.41919191919192,-120.25757575757575,2023-01-29,0.01
34.41919191919192,-120.25757575757575,2023-02-05,8.53
34.41919191919192,-120.25757575757575,2023-02-12,2.26
34.41919191919192,-120.25757575757575,2023-02-19,4.51
34.41919191919192,-120.25757575757575,2023-02-26,9.79
34.41919191919192,-120.25757575757575,2023-03-05,3.58
34.41919191919192,-120.25757575757575,2023-03-12,6.37
34.41919191919192,-120.25757575757575,2023-03-19,8.05
34.41919191919192,-120.25757575757575,2023-03-26,9.7
34.41919191919192,-120.25757575757575,2023-04-02,9.6
34.41919191919192,-120.25757575757575,2023-04-09,8.74
34.41919191919192,-120.25757575757575,2023-04-16,4.71
34.41919191919192,-120.25757575757575,2023-04-23,9.53
34.41919191919192,-120.25757575757575,2023-04-30,1.88
34.41919191919192,-120.25757575757575,2023-05-07,3.92
34.41919191919192,-120.25757575757575,2023-05-14,4.49
34.41919191919192,-120.25757575757575,2023-05-21,7.11
34.41919191919192,-120.25757575757575,2023-05-28,9.99
34.41919191919192,-120.25757575757575,2023-06-04,3.24
34.41919191919192,-120.25757575757575,2023-06-11,2.38
34.41919191919192,-120.25757575757575,2023-06-18,3.69
34.41919191919192,-120.25757575757575,2023-06-25,2.21
34.41919191919192,-120.25757575757575,2023-07-02,0.91
34.41919191919192,-120.25757575757575,2023-07-09,3.23
34.41919191919192,-120.25757575757575,2023-07-16,2.84
34.41919191919192,-120.25757575757575,2023-07-23,7.72
34.41919191919192,-120.25757575757575,2023-07-30,3.16
34.41919191919192,-120.25757575757575,2023-08-06,1.66
34.41919191919192,-120.25757575757575,2023-08-13,9.9
34.41919191919192,-120.25757575757575,2023-08-20,4.83
34.41919191919192,-120.25757575757575,2023-08-27,0.83
34.41919191919192,-120.25757575757575,2023-09-03,1.41
34.41919191919192,-120.25757575757575,2023-09-10,8.61
34.41919191919192,-120.25757575757575,2023-09-17,3.8
34.41919191919192,-120.25757575757575,2023-09-24,2.01
34.41919191919192,-120.25757575757575,2023-10-01,0.24
34.41919191919192,-120.25757575757575,2023-10-08,0.12
34.41919191919192,-120.25757575757575,2023-10-15,9.32
34.41919191919192,-120.25757575757575,2023-10-22,6.76
34.41919191919192,-120.25757575757575,2023-10-29,1.26
34.41919191919192,-120.25757575757575,2023-11-05,0.67
34.41919191919192,-120.25757575757575,2023-11-12,2.78
34.41919191919192,-120.25757575757575,2023-11-19,9.34
34.41919191919192,-120.25757575757575,2023-11-26,7.15
34.41919191919192,-120.25757575757575,2023-12-03,9.64
34.41919191919192,-120.25757575757575,2023-12-10,8.11
34.41919191919192,-120.25757575757575,2023-12-17,7.18
34.41919191919192,-120.25757575757575,2023-12-24,3.8
34.41919191919192,-120.25757575757575,2023-12-31,2.63
34.41919191919192,-119.72727272727273,2023-01-01,7.48
34.41919191919192,-119.72727272727273,2023-01-08,0.55
34.41919191919192,-119.72727272727273,2023-01-15,6.9
34.41919191919192,-119.72727272727273,2023-01-22,0.19
34.41919191919192,-119.72727272727273,2023-01-29,2.22
34.41919191919192,-119.72727272727273,2023-02-05,6.38
34.41919191919192,-119.72727272727273,2023-02-12,4.07
34.41919191919192,-119.72727272727273,2023-02-19,0.73
34.41919191919192,-119.72727272727273,2023-02-26,2.1
34.41919191919192,-119.72727272727273,2023-03-05,9.55
34.41919191919192,-119.72727272727273,2023-03-12,5.45
34.41919191919192,-119.72727272727273,2023-03-19,7.86
34.41919191919192,-119.72727272727273,2023-03-26,2.26
34.41919191919192,-119.72727272727273,2023-04-02,5.38
34.41919191919192,-119.72727272727273,2023-04-09,3.06
34.41919191919192,-119.72727272727273,2023-04-16,8.54
34.41919191919192,-119.72727272727273,2023-04-23,9.31
34.41919191919192,-119.72727272727273,2023-04-30,8.26
34.41919191919192,-119.72727272727273,2023-05-07,8.72
34.41919191919192,-119.72727272727273,2023-05-14,6.9
34.41919191919192,-119.72727272727273,2023-05-21,6.35
34.41919191919192,-119.72727272727273,2023-05-28,6.94
34.41919191919192,-119.72727272727273,2023-06-04,8.89
34.41919191919192,-119.72727272727273,2023-06-11,6.46
34.41919191919192,-119.72727272727273,2023-06-18,5.38
34.41919191919192,-119.72727272727273,2023-06-25,0.75
34.41919191919192,-119.72727272727273,2023-07-02,4.39
34.41919191919192,-119.72727272727273,2023-07-09,7.8
34.41919191919192,-119.72727272727273,2023-07-16,3.85
34.41919191919192,-119.72727272727273,2023-07-23,7.21
34.41919191919192,-119.72727272727273,2023-07-30,2.81
34.41919191919192,-119.72727272727273,2023-08-06,3.02
34.41919191919192,-119.72727272727273,2023-08-13,0.34
34.41919191919192,-119.72727272727273,2023-08-20,0.03
34.41919191919192,-119.72727272727273,2023-08-27,0.24
34.41919191919192,-119.72727272727273,2023-09-03,6.2
34.41919191919192,-119.72727272727273,2023-09-10,9.29
34.41919191919192,-119.72727272727273,2023-09-17,9.97
34.41919191919192,-119.72727272727273,2023-09-24,3.54
34.41919191919192,-119.72727272727273,2023-10-01,0.28
34.41919191919192,-119.72727272727273,2023-10-08,8.08
