lat,lon,ndvi
35.474747474747474,-116.22727272727272,0.636
35.474747474747474,-116.12121212121212,0.331
35.474747474747474,-116.01515151515152,0.105
35.474747474747474,-115.9090909090909,0.67
35.474747474747474,-115.8030303030303,0.781
35.474747474747474,-115.6969696969697,0.845
35.474747474747474,-115.5909090909091,0.637
35.474747474747474,-115.48484848484848,0.346
35.474747474747474,-115.37878787878788,0.229
35.474747474747474,-115.27272727272727,0.132
35.474747474747474,-115.16666666666667,0.783
35.474747474747474,-115.06060606060606,0.268
35.474747474747474,-114.95454545454545,0.484
35.474747474747474,-114.84848484848484,0.433
35.474747474747474,-114.74242424242425,0.251
35.474747474747474,-114.63636363636364,0.695
35.474747474747474,-114.53030303030303,0.824
35.474747474747474,-114.42424242424242,0.552
35.474747474747474,-114.31818181818181,0.29
35.474747474747474,-114.21212121212122,0.684
35.474747474747474,-114.10606060606061,0.218
35.474747474747474,-114.0,0.361
35.57070707070707,-124.5,0.14
35.57070707070707,-124.39393939393939,0.537
35.57070707070707,-124.28787878787878,0.212
35.57070707070707,-124.18181818181819,0.577
35.57070707070707,-124.07575757575758,0.733
35.57070707070707,-123.96969696969697,0.571
35.57070707070707,-123.86363636363636,0.578
35.57070707070707,-123.75757575757575,0.648
35.57070707070707,-123.65151515151516,0.78
35.57070707070707,-123.54545454545455,0.627
35.57070707070707,-123.43939393939394,0.844
35.57070707070707,-123.33333333333333,0.437
35.57070707070707,-123.22727272727273,0.171
35.57070707070707,-123.12121212121212,0.393
35.57070707070707,-123.01515151515152,0.332
35.57070707070707,-122.9090909090909,0.592
35.57070707070707,-122.8030303030303,0.739
35.57070707070707,-122.6969696969697,0.377
35.57070707070707,-122.5909090909091,0.365
35.57070707070707,-122.48484848484848,0.715
35.57070707070707,-122.37878787878788,0.236
35.57070707070707,-122.27272727272727,0.79
35.57070707070707,-122.16666666666667,0.612
35.57070707070707,-122.06060606060606,0.411
35.57070707070707,-121.95454545454545,0.867
35.57070707070707,-121.84848484848484,0.169
35.57070707070707,-121.74242424242425,0.879
35.57070707070707,-121.63636363636364,0.766
35.57070707070707,-121.53030303030303,0.202
35.57070707070707,-121.42424242424242,0.503
35.57070707070707,-121.31818181818181,0.309
35.57070707070707,-121.21212121212122,0.707
35.57070707070707,-121.10606060606061,0.504
35.57070707070707,-121.0,0.832
35.57070707070707,-120.89393939393939,0.192
35.57070707070707,-120.78787878787878,0.439
35.57070707070707,-120.68181818181819,0.745
35.57070707070707,-120.57575757575758,0.732
35.57070707070707,-120.46969696969697,0.441
35.57070707070707,-120.36363636363636,0.634
35.57070707070707,-120.25757575757575,0.595
35.57070707070707,-120.15151515151516,0.801
35.57070707070707,-120.04545454545455,0.443
35.57070707070707,-119.93939393939394,0.446
35.57070707070707,-119.83333333333333,0.608
35.57070707070707,-119.72727272727273,0.864
35.57070707070707,-119.62121212121212,0.491
35.57070707070707,-119.51515151515152,0.148
35.57070707070707,-119.4090909090909,0.752
35.57070707070707,-119.3030303030303,0.85
35.57070707070707,-119.1969696969697,0.865
35.57070707070707,-119.0909090909091,0.497
35.57070707070707,-118.98484848484848,0.193
35.57070707070707,-118.87878787878788,0.439
35.57070707070707,-118.77272727272727,0.139
35.57070707070707,-118.66666666666667,0.473
35.57070707070707,-118.56060606060606,0.731
35.57070707070707,-118.45454545454545,0.765
35.57070707070707,-118.34848484848484,0.658
35.57070707070707,-118.24242424242425,0.135
35.57070707070707,-118.13636363636364,0.329
35.57070707070707,-118.03030303030303,0.79
35.57070707070707,-117.92424242424242,0.719
35.57070707070707,-117.81818181818181,0.137
35.57070707070707,-117.71212121212122,0.532
35.57070707070707,-117.60606060606061,0.456
35.57070707070707,-117.5,0.807
35.57070707070707,-117.39393939393939,0.3
35.57070707070707,-117.28787878787878,0.481
35.57070707070707,-117.18181818181819,0.871
35.57070707070707,-117.07575757575758,0.781
35.57070707070707,-116.96969696969697,0.3
35.57070707070707,-116.86363636363636,0.565
35.57070707070707,-116.75757575757575,0.274
35.57070707070707,-116.65151515151516,0.374
35.57070707070707,-116.54545454545455,0.112
35.57070707070707,-116.43939393939394,0.102
35.57070707070707,-116.33333333333333,0.372
35.57070707070707,-116.22727272727272,0.495
35.57070707070707,-116.12121212121212,0.9
35.57070707070707,-116.01515151515152,0.347
35.57070707070707,-115.9090909090909,0.102
35.57070707070707,-115.8030303030303,0.731
35.57070707070707,-115.6969696969697,0.716
35.57070707070707,-115.5909090909091,0.248
35.57070707070707,-115.48484848484848,0.43
35.57070707070707,-115.37878787878788,0.182
35.57070707070707,-115.27272727272727,0.445
35.57070707070707,-115.16666666666667,0.426
35.57070707070707,-115.06060606060606,0.852
35.57070707070707,-114.95454545454545,0.35
35.57070707070707,-114.84848484848484,0.858
35.57070707070707,-114.74242424242425,0.449
35.57070707070707,-114.63636363636364,0.241
35.57070707070707,-114.53030303030303,0.291
35.57070707070707,-114.42424242424242,0.414
35.57070707070707,-114.31818181818181,0.143
35.57070707070707,-114.21212121212122,0.462
35.57070707070707,-114.10606060606061,0.867
35.57070707070707,-114.0,0.371
35.666666666666664,-124.5,0.87
35.666666666666664,-124.39393939393939,0.473
35.666666666666664,-124.28787878787878,0.521
35.666666666666664,-124.18181818181819,0.197
35.666666666666664,-124.07575757575758,0.126
35.666666666666664,-123.96969696969697,0.879
35.666666666666664,-123.86363636363636,0.492
35.666666666666664,-123.75757575757575,0.851
35.666666666666664,-123.65151515151516,0.349
35.666666666666664,-123.54545454545455,0.169
35.666666666666664,-123.43939393939394,0.818
35.666666666666664,-123.33333333333333,0.309
35.666666666666664,-123.22727272727273,0.361
35.666666666666664,-123.12121212121212,0.268
35.666666666666664,-123.01515151515152,0.871
35.666666666666664,-122.9090909090909,0.524
35.666666666666664,-122.8030303030303,0.106
35.666666666666664,-122.6969696969697,0.813
35.666666666666664,-122.5909090909091,0.773
35.666666666666664,-122.48484848484848,0.255
35.666666666666664,-122.37878787878788,0.706
35.666666666666664,-122.27272727272727,0.108
35.666666666666664,-122.16666666666667,0.47
35.666666666666664,-122.06060606060606,0.288
35.666666666666664,-121.95454545454545,0.589
35.666666666666664,-121.84848484848484,0.754
35.666666666666664,-121.74242424242425,0.268
35.666666666666664,-121.63636363636364,0.408
35.666666666666664,-121.53030303030303,0.321
35.666666666666664,-121.42424242424242,0.644
35.666666666666664,-121.31818181818181,0.518
35.666666666666664,-121.21212121212122,0.621
35.666666666666664,-121.10606060606061,0.378
35.666666666666664,-121.0,0.856
35.666666666666664,-120.89393939393939,0.431
35.666666666666664,-120.78787878787878,0.149
35.666666666666664,-120.68181818181819,0.69
35.666666666666664,-120.57575757575758,0.565
35.666666666666664,-120.46969696969697,0.859
35.666666666666664,-120.36363636363636,0.509
35.666666666666664,-120.25757575757575,0.675
35.666666666666664,-120.15151515151516,0.422
35.666666666666664,-120.04545454545455,0.78
35.666666666666664,-119.93939393939394,0.425
35.666666666666664,-119.83333333333333,0.395
35.666666666666664,-119.72727272727273,0.829
35.666666666666664,-119.62121212121212,0.487
35.666666666666664,-119.51515151515152,0.829
35.666666666666664,-119.4090909090909,0.726
35.666666666666664,-119.3030303030303,0.384
35.666666666666664,-119.1969696969697,0.453
35.666666666666664,-119.0909090909091,0.377
35.666666666666664,-118.98484848484848,0.11
35.666666666666664,-118.87878787878788,0.801
35.666666666666664,-118.77272727272727,0.481
35.666666666666664,-118.66666666666667,0.316
35.666666666666664,-118.56060606060606,0.71
35.666666666666664,-118.45454545454545,0.605
35.666666666666664,-118.34848484848484,0.799
35.666666666666664,-118.24242424242425,0.882
35.666666666666664,-118.13636363636364,0.124
35.666666666666664,-118.03030303030303,0.571
35.666666666666664,-117.92424242424242,0.237
35.666666666666664,-117.81818181818181,0.182
35.666666666666664,-117.71212121212122,0.633
35.666666666666664,-117.60606060606061,0.87
35.666666666666664,-117.5,0.283
35.666666666666664,-117.39393939393939,0.274
35.666666666666664,-117.28787878787878,0.697
35.666666666666664,-117.18181818181819,0.686
35.666666666666664,-117.07575757575758,0.181
35.666666666666664,-116.96969696969697,0.879
35.666666666666664,-116.86363636363636,0.595
35.666666666666664,-116.75757575757575,0.41
35.666666666666664,-116.65151515151516,0.626
35.666666666666664,-116.54545454545455,0.399
35.666666666666664,-116.43939393939394,0.684
35.666666666666664,-116.33333333333333,0.142
35.666666666666664,-116.22727272727272,0.395
35.666666666666664,-116.12121212121212,0.474
35.666666666666664,-116.01515151515152,0.138
35.666666666666664,-115.9090909090909,0.609
35.666666666666664,-115.8030303030303,0.848
35.666666666666664,-115.6969696969697,0.472
35.666666666666664,-115.5909090909091,0.612
35.666666666666664,-115.48484848484848,0.233
35.666666666666664,-115.37878787878788,0.795
35.666666666666664,-115.27272727272727,0.805
35.666666666666664,-115.16666666666667,0.434
35.666666666666664,-115.06060606060606,0.36
35.666666666666664,-114.95454545454545,0.364
35.666666666666664,-114.84848484848484,0.898
35.666666666666664,-114.74242424242425,0.535
35.666666666666664,-114.63636363636364,0.337
35.666666666666664,-114.53030303030303,0.715
35.666666666666664,-114.42424242424242,0.624
35.666666666666664,-114.31818181818181,0.796
35.666666666666664,-114.21212121212122,0.621
35.666666666666664,-114.10606060606061,0.846
35.666666666666664,-114.0,0.65
35.76262626262626,-124.5,0.524
35.76262626262626,-124.39393939393939,0.33
35.76262626262626,-124.28787878787878,0.772
35.76262626262626,-124.18181818181819,0.35
35.76262626262626,-124.07575757575758,0.303
35.76262626262626,-123.96969696969697,0.478
35.76262626262626,-123.86363636363636,0.489
35.76262626262626,-123.75757575757575,0.117
35.76262626262626,-123.65151515151516,0.647
35.76262626262626,-123.54545454545455,0.197
35.76262626262626,-123.43939393939394,0.866
35.76262626262626,-123.33333333333333,0.713
35.76262626262626,-123.22727272727273,0.59
35.76262626262626,-123.12121212121212,0.889
35.76262626262626,-123.01515151515152,0.607
35.76262626262626,-122.9090909090909,0.476
35.76262626262626,-122.8030303030303,0.701
35.76262626262626,-122.6969696969697,0.502
35.76262626262626,-122.5909090909091,0.292
35.76262626262626,-122.48484848484848,0.407
35.76262626262626,-122.37878787878788,0.63
35.76262626262626,-122.27272727272727,0.301
35.76262626262626,-122.16666666666667,0.853
35.76262626262626,-122.06060606060606,0.738
35.76262626262626,-121.95454545454545,0.731
35.76262626262626,-121.84848484848484,0.685
35.76262626262626,-121.74242424242425,0.298
35.76262626262626,-121.63636363636364,0.219
35.76262626262626,-121.53030303030303,0.84
35.76262626262626,-121.42424242424242,0.752
35.76262626262626,-121.31818181818181,0.164
35.76262626262626,-121.21212121212122,0.465
35.76262626262626,-121.10606060606061,0.486
35.76262626262626,-121.0,0.883
35.76262626262626,-120.89393939393939,0.508
35.76262626262626,-120.78787878787878,0.741
35.76262626262626,-120.68181818181819,0.608
35.76262626262626,-120.57575757575758,0.685
35.76262626262626,-120.46969696969697,0.677
35.76262626262626,-120.36363636363636,0.469
35.76262626262626,-120.25757575757575,0.298
35.76262626262626,-120.15151515151516,0.245
35.76262626262626,-120.04545454545455,0.371
35.76262626262626,-119.93939393939394,0.565
35.76262626262626,-119.83333333333333,0.275
35.76262626262626,-119.72727272727273,0.726
35.76262626262626,-119.62121212121212,0.848
35.76262626262626,-119.51515151515152,0.804
35.76262626262626,-119.4090909090909,0.761
35.76262626262626,-119.3030303030303,0.303
35.76262626262626,-119.1969696969697,0.471
35.76262626262626,-119.0909090909091,0.215
35.76262626262626,-118.98484848484848,0.613
35.76262626262626,-118.87878787878788,0.512
35.76262626262626,-118.77272727272727,0.856
35.76262626262626,-118.66666666666667,0.668
35.76262626262626,-118.56060606060606,0.128
35.76262626262626,-118.45454545454545,0.696
35.76262626262626,-118.34848484848484,0.333
35.76262626262626,-118.24242424242425,0.479
35.76262626262626,-118.13636363636364,0.739
35.76262626262626,-118.03030303030303,0.758
35.76262626262626,-117.92424242424242,0.495
35.76262626262626,-117.81818181818181,0.652
35.76262626262626,-117.71212121212122,0.127
35.76262626262626,-117.60606060606061,0.22
35.76262626262626,-117.5,0.286
35.76262626262626,-117.39393939393939,0.324
35.76262626262626,-117.28787878787878,0.723
35.76262626262626,-117.18181818181819,0.197
35.76262626262626,-117.07575757575758,0.105
35.76262626262626,-116.96969696969697,0.633
35.76262626262626,-116.86363636363636,0.851
35.76262626262626,-116.75757575757575,0.505
35.76262626262626,-116.65151515151516,0.103
35.76262626262626,-116.54545454545455,0.134
35.76262626262626,-116.43939393939394,0.224
35.76262626262626,-116.33333333333333,0.165
35.76262626262626,-116.22727272727272,0.288
35.76262626262626,-116.12121212121212,0.346
35.76262626262626,-116.01515151515152,0.103
35.76262626262626,-115.9090909090909,0.142
35.76262626262626,-115.8030303030303,0.597
35.76262626262626,-115.6969696969697,0.611
35.76262626262626,-115.5909090909091,0.835
35.76262626262626,-115.48484848484848,0.311
35.76262626262626,-115.37878787878788,0.728
35.76262626262626,-115.27272727272727,0.576
35.76262626262626,-115.16666666666667,0.136
35.76262626262626,-115.06060606060606,0.42
35.76262626262626,-114.95454545454545,0.696
35.76262626262626,-114.84848484848484,0.276
35.76262626262626,-114.74242424242425,0.398
35.76262626262626,-114.63636363636364,0.265
35.76262626262626,-114.53030303030303,0.354
35.76262626262626,-114.42424242424242,0.858
35.76262626262626,-114.31818181818181,0.125
35.76262626262626,-114.21212121212122,0.609
35.76262626262626,-114.10606060606061,0.799
35.76262626262626,-114.0,0.244
35.85858585858586,-124.5,0.599
35.85858585858586,-124.39393939393939,0.683
35.85858585858586,-124.28787878787878,0.761
35.85858585858586,-124.18181818181819,0.897
35.85858585858586,-124.07575757575758,0.501
35.85858585858586,-123.96969696969697,0.343
35.85858585858586,-123.86363636363636,0.239
35.85858585858586,-123.75757575757575,0.63
35.85858585858586,-123.65151515151516,0.747
35.85858585858586,-123.54545454545455,0.507
35.85858585858586,-123.43939393939394,0.636
35.85858585858586,-123.33333333333333,0.481
35.85858585858586,-123.22727272727273,0.845
35.85858585858586,-123.12121212121212,0.677
35.85858585858586,-123.01515151515152,0.814
35.85858585858586,-122.9090909090909,0.183
35.85858585858586,-122.8030303030303,0.31
35.85858585858586,-122.6969696969697,0.739
35.85858585858586,-122.5909090909091,0.627
35.85858585858586,-122.48484848484848,0.411
35.85858585858586,-122.37878787878788,0.857
35.85858585858586,-122.27272727272727,0.402
35.85858585858586,-122.16666666666667,0.199
35.85858585858586,-122.06060606060606,0.676
35.85858585858586,-121.95454545454545,0.388
35.85858585858586,-121.84848484848484,0.637
35.85858585858586,-121.74242424242425,0.391
35.85858585858586,-121.63636363636364,0.491
35.85858585858586,-121.53030303030303,0.269
35.85858585858586,-121.42424242424242,0.802
35.85858585858586,-121.31818181818181,0.486
35.85858585858586,-121.21212121212122,0.406
